"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",2535172;
NATIONAL BUREAU OF ECONOMIC RESEARCH,1867590;
J. DAVID GLADSTONE INSTITUTES,8400085;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",6355721;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",2095227;
UNIVERSITY OF KANSAS MEDICAL CENTER,8499203;
HEBREW UNIVERSITY OF JERUSALEM,7921921;
MAYO CLINIC ROCHESTER,1959668;1901040 (contact);
MAYO CLINIC ROCHESTER,1879838;
ALBERT EINSTEIN COLLEGE OF MEDICINE,9763898;
OREGON STATE UNIVERSITY,1878041;
UNIV OF MED/DENT OF NJ-NJ MEDICAL SCHOOL,7354388;
SCRIPPS RESEARCH INSTITUTE,9217536;
SOUTHERN ILLINOIS UNIVERSITY SCH OF MED,8149029;
JACKSON LABORATORY,1878073;
OREGON HEALTH &SCIENCE UNIVERSITY,9210993;
CARNEGIE-MELLON UNIVERSITY,6433627;
WINTHROP-UNIVERSITY HOSPITAL,8135398;
UNIVERSITY OF MARYLAND BALT CO CAMPUS,9233533;1878009 (contact);
BRIGHAM AND WOMEN'S HOSPITAL,1887468;
UNIVERSITY OF IOWA,7577519;
UNIVERSITY OF CALIFORNIA-IRVINE,1869789;
UNIVERSITY OF IOWA,7914352;
UNIVERSITY OF SOUTHERN CALIFORNIA,1960378;
YALE UNIVERSITY,1887929;9379895 (contact);
COLUMBIA UNIVERSITY HEALTH SCIENCES,1889704;1859473 (contact);
UNIVERSITY OF VERMONT &ST AGRIC COLLEGE,1867450;
TEMPLE UNIV OF THE COMMONWEALTH,2086996;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,7856822;
OREGON HEALTH &SCIENCE UNIVERSITY,1947731;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",6355721;
UNIVERSITY OF WASHINGTON,9491886;
UNIVERSITY OF MARYLAND BALTIMORE,1970692;
OREGON HEALTH &SCIENCE UNIVERSITY,6676952;
JOHNS HOPKINS UNIVERSITY,1899496;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,7117951;
GEORGETOWN UNIVERSITY,1916706;
UNIVERSITY OF KANSAS MEDICAL CENTER,7370713;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1905505;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,8027998;
UNIVERSITY OF COLORADO,6207603;
STATE UNIVERSITY OF NEW YORK AT ALBANY,6670549;
UNIVERSITY OF WASHINGTON,8597405;
STANFORD UNIVERSITY,7810696;
"RUTGERS, THE STATE UNIV OF N.J.",1882487;
GEORGETOWN UNIVERSITY,7886925;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,8749513;
UNIVERSITY OF MINNESOTA,1866720;
UNIVERSITY OF VIRGINIA,8499327;
WASHINGTON UNIVERSITY,7936195;
UNIVERSITY OF CALIFORNIA AT DAVIS,1893978;
DUKE UNIVERSITY,6772007;
UNIVERSITY OF PENNSYLVANIA,1874362;
NATIONAL BUREAU OF ECONOMIC RESEARCH,2083406 (contact);6720542;
TEXAS A&M UNIVERSITY HEALTH SCIENCE CTR,1889410;
UNIVERSITY OF SOUTHERN CALIFORNIA,1880292;
RENSSELAER POLYTECHNIC INSTITUTE,8580385;
PURDUE UNIVERSITY,1870289;
JOSLIN DIABETES CENTER,1911538;
VIRGINIA COMMONWEALTH UNIVERSITY,8427417;
GROUP HEALTH COOPERATIVE,2415231;
UNIVERSITY OF PENNSYLVANIA,7349567;
COLUMBIA UNIVERSITY HEALTH SCIENCES,7891222;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,7362777;
COLUMBIA UNIVERSITY HEALTH SCIENCES,6193464;
GEORGIA  REGENTS UNIVERSITY,2275110;
WORLD HEALTH ORGANIZATION,9198217;
UNIVERSITY OF TX MD ANDERSON CAN CTR,7943140;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1872840;
NORTHERN CALIFORNIA INSTITUTE/RES/EDU,2052771;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,6765592;
YALE UNIVERSITY,1872724;
JOHNS HOPKINS UNIVERSITY,1894707;
BOSTON UNIVERSITY MEDICAL CAMPUS,6914301;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,6490002;
MICHIGAN STATE UNIVERSITY,8034052;
YALE UNIVERSITY,1865523;
BOSTON UNIVERSITY MEDICAL CAMPUS,1876551;
UNIV OF ARKANSAS FOR MED SCIS,7847145;
BRIGHAM AND WOMEN'S HOSPITAL,6437510;
HARVARD MEDICAL SCHOOL,6711091;
UNIVERSITY OF NEBRASKA MEDICAL CENTER,8026423;
RAND CORPORATION,8234652;
UNIVERSITY OF MARYLAND BALTIMORE,1871433;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1889704;1884949 (contact);
COLUMBIA UNIVERSITY HEALTH SCIENCES,1861947;1891538 (contact);
THOMAS JEFFERSON UNIVERSITY,1960087;
SALK INSTITUTE FOR BIOLOGICAL STUDIES,1887153;
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,1977301 (contact);10186414;
WASHINGTON UNIVERSITY,1864568;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1857844;
"UNIVERSITY OF TEXAS, AUSTIN",1891044;
HARVARD MEDICAL SCHOOL,1865375;
GEORGETOWN UNIVERSITY,1884267;
JOHNS HOPKINS UNIVERSITY,9554467;
UNIVERSITY OF MICHIGAN,7716594;
HARVARD SCHOOL OF PUBLIC HEALTH,9286596;
BRIGHAM AND WOMEN'S HOSPITAL,7770737;
UNIVERSITY OF CALIFORNIA LOS ANGELES,6989162;
GEORGIA  REGENTS UNIVERSITY,9360980;
UNIVERSITY OF MICHIGAN,8328675;
UNIVERSITY OF WISCONSIN-MADISON,2109397;
GEORGETOWN UNIVERSITY,1862443 (contact);8544033;
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,7684565;
BUCK INSTITUTE FOR RESEARCH ON AGING,8455706;
UNIVERSITY OF WISCONSIN-MADISON,7798816;
PEKING UNIVERSITY,6116480;9895650;8742138 (contact);
OREGON HEALTH &SCIENCE UNIVERSITY,8774042;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1861947 (contact);1858549;
UNIVERSITY OF PENNSYLVANIA,8337829;
RAND CORPORATION,9988494;
BRIGHAM AND WOMEN'S HOSPITAL,6406136;
MAYO CLINIC ROCHESTER,9036083;
MASSACHUSETTS GENERAL HOSPITAL,8658504;
UNIVERSITY OF CALIFORNIA LOS ANGELES,9338808;
BOSTON MEDICAL CENTER,6978857;8089691 (contact);
DUKE UNIVERSITY,1878354;
UNIVERSITY OF WASHINGTON,1890722;
DARTMOUTH COLLEGE,1891186;
"COGNOSCI, INC.",1867021;
"UNIV OF MARYLAND, COLLEGE PARK",1882016;
"RUTGERS, THE STATE UNIV OF N.J.",1955077;
UNIVERSITY OF IOWA,2274971;
GEORGIA INSTITUTE OF TECHNOLOGY,10251572;
UNIVERSITY OF TEXAS HLTH SCIENCE CENTER,3087821;
POMONA COLLEGE,10196538;
UNIVERSITY OF CALIFORNIA SANTA BARBARA,1932389;
STANFORD UNIVERSITY,1860178;
UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,9230449;
UNIVERSITY OF SOUTHERN CALIFORNIA,1953493;
VIRGINIA COMMONWEALTH UNIVERSITY,1898159 (contact);8699210;
BRIGHAM AND WOMEN'S HOSPITAL,2793451;
BUCK INSTITUTE FOR RESEARCH ON AGING,8241411;
UNIVERSITY OF ARIZONA,1969589;8041026 (contact);9013943;
UNIVERSITY OF SOUTHERN CALIFORNIA,6804523;
UNIVERSITY OF WASHINGTON,1871292;
EMORY UNIVERSITY,1866604 (contact);1872906;1864237;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",1882258;
UNIVERSITY OF CALIFORNIA AT DAVIS,1882734;
STANFORD UNIVERSITY,8240745;
NEW YORK UNIVERSITY,1893383;
UNIVERSITY OF ZURICH,10490856;10488061 (contact);
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,2081054;
UNIVERSITY OF PENNSYLVANIA,7341341;
MCGILL UNIVERSITY,1972292;
UNIVERSITY OF NEBRASKA MEDICAL CENTER,1941629;
TUFTS UNIVERSITY BOSTON,1969372;
SEATTLE BIOMEDICAL RESEARCH INSTITUTE,7604677;
UNIVERSITY OF CALIFORNIA SANTA BARBARA,1894478;
GEORGIA INSTITUTE OF TECHNOLOGY,1882289;1877868 (contact);
UNIVERSITY OF IOWA,1891471;
HARVARD SCHOOL OF PUBLIC HEALTH,8893092;
PRINCETON UNIVERSITY,7771080;
UNIVERSITY OF COLORADO DENVER,6274339;
SCRIPPS RESEARCH INSTITUTE,1881411;
VIRGINIA POLYTECHNIC INST AND ST UNIV,2091005;
UNIVERSITY OF TOLEDO,1864683;
KANSAS STATE UNIVERSITY,8262431;
UNIVERSITY OF CALIFORNIA AT DAVIS,1871412;1972007 (contact);
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",8839262;
MASSACHUSETTS GENERAL HOSPITAL,6777403;
INFECTIOUS DISEASES INSTITUTE,9229622;9709126 (contact);
UNIVERSITY OF MINNESOTA,7595013;
SEATTLE BIOMEDICAL RESEARCH INSTITUTE,3054378;
OREGON HEALTH &SCIENCE UNIVERSITY,6095561;
UNIVERSITY OF PENNSYLVANIA,1868708;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1944808;
UNIVERSITY OF FLORIDA,1937788;
SCRIPPS RESEARCH INSTITUTE,1885259;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1934666;
UNIVERSITY OF KANSAS LAWRENCE,9020288;
UT SOUTHWESTERN MEDICAL CENTER,7689435;1860694 (contact);
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1880704;
UNIVERSITY OF VIRGINIA,6534493;
HOSPITAL FOR SPECIAL SURGERY,8188343;
UNIV OF NORTH CAROLINA CHAPEL HILL,8474643;
UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,6190018;
UNIVERSITY OF CALIFORNIA-IRVINE,1894999;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,9260720;
CASE WESTERN RESERVE UNIVERSITY,1865929;
CREIGHTON UNIVERSITY,6528049;
UNIVERSITY OF SOUTH FLORIDA,8557677;
NORTHWESTERN UNIVERSITY AT CHICAGO,1929695;
"RUTGERS, THE STATE UNIV OF N.J.",8872583;
UNIVERSITY OF WISCONSIN-MADISON,1892691;
BAYLOR COLLEGE OF MEDICINE,1901883;
VIRGINIA COMMONWEALTH UNIVERSITY,7265907;
UNIVERSITY OF CHICAGO,1922902;
UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,1927164;
UNIV OF NORTH CAROLINA CHAPEL HILL,8879583;1857677 (contact);
PURDUE UNIVERSITY,7646427;
PURDUE UNIVERSITY,9219690;
UNIVERSITY OF UTAH,7544627;
STATE UNIVERSITY NEW YORK STONY BROOK,2560924;
UNIVERSITY OF CALIFORNIA AT DAVIS,8662577;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1870092;1893898 (contact);
UNIVERSITY OF TOLEDO HEALTH SCI CAMPUS,1895996;
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,2443092;
OHIO STATE UNIVERSITY,7597193;
SEATTLE BIOMEDICAL RESEARCH INSTITUTE,1870544;
J. DAVID GLADSTONE INSTITUTES,7553855;
UNIVERSITY OF MINNESOTA,2104364;
MEDICAL COLLEGE OF WISCONSIN,7537641;
CHILDREN'S HOSPITAL CORPORATION,7599055;
DUKE UNIVERSITY,7592589;
BROWN UNIVERSITY,8619817;
UT SOUTHWESTERN MEDICAL CENTER,2084903;
MASSACHUSETTS GENERAL HOSPITAL,1894282;
PURDUE UNIVERSITY,1884095;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",1900574;
MASSACHUSETTS GENERAL HOSPITAL,1894226;
MAYO CLINIC ROCHESTER,1884219;
UNIVERSITY OF ROCHESTER,2210378;
TUFTS UNIVERSITY BOSTON,1877860;
YALE UNIVERSITY,1925241;
UNIVERSITY OF NEBRASKA MEDICAL CENTER,8372529;
HARVARD MEDICAL SCHOOL,7746536;
BRIGHAM AND WOMEN'S HOSPITAL,1944819;
MASSACHUSETTS GENERAL HOSPITAL,1882251;
HARVARD MEDICAL SCHOOL,1888832;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1864115;
UNIVERSITY OF TENNESSEE HEALTH SCI CTR,6190805;
JOHNS HOPKINS UNIVERSITY,7739200;
NATIONAL JEWISH HEALTH,1928910;
YALE UNIVERSITY,7110681;
UNIVERSITY OF PENNSYLVANIA,8033954;
LOUISIANA STATE UNIV HSC SHREVEPORT,8948474;
BENAROYA RESEARCH INST AT VIRGINIA MASON,8662242;
UNIVERSITY OF ARIZONA,3060060;
SCRIPPS RESEARCH INSTITUTE,7041826;
NORTHWESTERN UNIVERSITY,7933673;
UNIVERSITY OF CHICAGO,8253714;
MASSACHUSETTS GENERAL HOSPITAL,6421725;
UNIVERSITY OF VIRGINIA,1889609;
ROSWELL PARK CANCER INSTITUTE CORP,1899932;
CHILDREN'S HOSPITAL &RES CTR AT OAKLAND,1944787;
UT SOUTHWESTERN MEDICAL CENTER,9072363;
UNIVERSITY OF CALIFORNIA-IRVINE,7042327;
UNIV OF NORTH CAROLINA CHAPEL HILL,1881976;
UNIVERSITY OF MARYLAND BALTIMORE,8796303;
UNIVERSITY OF CHICAGO,1859416;
H. LEE MOFFITT CANCER CTR &RES INST,8019427 (contact);6961012;
UNIV OF NORTH CAROLINA CHAPEL HILL,1858376;
SCRIPPS RESEARCH INSTITUTE,1894307;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",6186372;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,2291413;
YALE UNIVERSITY,1880266;
EVA PERON ACUTE INTERZONAL GEN HOSPITAL,8955621;
SOUTHERN MEDICAL UNIVERSITY,9520548;
WEILL MEDICAL COLL OF CORNELL UNIV,1929197;
INSTITUTO DE EFECTIVIDAD CLINICA Y SANIT,9609961;9584495 (contact);
UNIVERSITY OF MICHIGAN,8022214;
UNIV OF NORTH CAROLINA CHAPEL HILL,1859480;
MAYO CLINIC ROCHESTER,1929335;
ALBERT EINSTEIN COLLEGE OF MEDICINE,1902011;
ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,7728226;
UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,1928887;
UNIVERSITY OF CINCINNATI,1869076;
UNIVERSITY OF MICHIGAN,7356430;
UNIVERSITY OF TEXAS HLTH SCIENCE CENTER,8559308;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1877707;
HARVARD MEDICAL SCHOOL,9360769;
EMORY UNIVERSITY,8510044;
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,8489182;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,2086853;
UNIVERSITY OF TEXAS HLTH SCIENCE CENTER,8284439;
UNIV OF MED/DENT OF NJ-NJ MEDICAL SCHOOL,6793688;
EMORY UNIVERSITY,8107962;
SEATTLE CHILDREN'S HOSPITAL,6664836;1857866 (contact);
"IMMUNE DISEASE INSTITUTE, INC.",9563296;
UNIVERSITY OF CALIFORNIA SAN DIEGO,7845920;
BRIGHAM AND WOMEN'S HOSPITAL,1881376;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,6795512;
FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,1871601;
MASSACHUSETTS GENERAL HOSPITAL,1898306;
TULANE UNIVERSITY OF LOUISIANA,8489184;
STANFORD UNIVERSITY,1864844;
BROWN UNIVERSITY,1950666;
UNIVERSITY OF CALIFORNIA-IRVINE,8639824;
STANFORD UNIVERSITY,1867497;
UNIVERSITY OF MISSOURI-ST. LOUIS,8239703;
FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,1969333;
UNIVERSITY OF ARIZONA,2081631;
NATIONAL JEWISH HEALTH,6474972;
SLOAN-KETTERING INST CAN RESEARCH,2084068;
UNIVERSITY OF WASHINGTON,1877905;
CHILDREN'S HOSPITAL CORPORATION,1878676;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1860668;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,7975347;
PUBLIC HEALTH FOUNDATION OF INDIA,9702038;
COLORADO STATE UNIVERSITY,8552206;
UNIVERSITY OF GEORGIA,6458355;
MASSACHUSETTS GENERAL HOSPITAL,7022543;
WASHINGTON UNIVERSITY,1923960;1861917 (contact);
OHIO STATE UNIVERSITY,1884298;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1887410;
CITY OF HOPE/BECKMAN RESEARCH INSTITUTE,8874470;
UNIVERSITY OF MINNESOTA,2541195;
UNIVERSITY OF WASHINGTON,8623839;
UNIVERSITY OF IDAHO,9204708;9751112 (contact);
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",7856552;
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,2057329;7642727 (contact);
YALE UNIVERSITY,1931304;
JOHNS HOPKINS UNIVERSITY,1862649;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,1884144;
NORTHEASTERN UNIVERSITY,2419436;
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,1953902 (contact);1876481;
UNIVERSITY OF PENNSYLVANIA,1864797;
UNIVERSITY OF CALIFORNIA LOS ANGELES,7815458;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,7545337;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,1922833;
VANDERBILT UNIVERSITY,7022042;
UNIVERSITY OF OTAGO,1928333;
UNIV OF NORTH CAROLINA CHAPEL HILL,2224473;
UNIVERSITY OF CALIFORNIA RIVERSIDE,9072009 (contact);9346586;
TEXAS A&M AGRILIFE RESEARCH,9751425;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1892533;
LOYOLA UNIVERSITY CHICAGO,1861260 (contact);6474546;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1899390 (contact);8262476;
VIRGINIA POLYTECHNIC INST AND ST UNIV,8266868;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1861313;
BENAROYA RESEARCH INST AT VIRGINIA MASON,7974078;
JOHNS HOPKINS UNIVERSITY,3049945;
UNIVERSITY OF PENNSYLVANIA,1868963;
UNIVERSITY OF OKLAHOMA NORMAN,8769887;
MURDOCH CHILDREN'S RESEARCH INSTITUTE,6979739;
UT SOUTHWESTERN MEDICAL CENTER,8779157;
STANFORD UNIVERSITY,1945525;
CORNELL UNIVERSITY,9167344;
UNIVERSITY OF IOWA,1888864;
DANA-FARBER CANCER INST,1872903;
BETH ISRAEL DEACONESS MEDICAL CENTER,1868084;
UNIVERSITY OF CALIFORNIA AT DAVIS,6867934;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1879950;
UNIVERSITY OF PENNSYLVANIA,1870363;
UNIVERSITY OF CALIFORNIA BERKELEY,1885941;
SLOAN-KETTERING INST CAN RESEARCH,1897052;7614079 (contact);1968758;7942050;
BRIGHAM AND WOMEN'S HOSPITAL,1901987;
YALE UNIVERSITY,1898985;
ROCKEFELLER UNIVERSITY,2084002;
MASSACHUSETTS GENERAL HOSPITAL,2432435;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,9507066;
UNIVERSITY OF ROCHESTER,2134019;
JOHNS HOPKINS UNIVERSITY,1874907;
VETERANS MEDICAL RESEARCH FDN/SAN DIEGO,7081487;
NORTHERN CALIFORNIA INSTITUTE/RES/EDU,2094009;
UNIVERSITY OF MARYLAND BALTIMORE,1888837;
DUKE UNIVERSITY,9391905;
ALBERT EINSTEIN COLLEGE OF MEDICINE,9467940;
JOHNS HOPKINS UNIVERSITY,2142085 (contact);9345306;
BOSTON BIOMEDICAL RESEARCH INSTITUTE,2110066;
ALBERT EINSTEIN COLLEGE OF MEDICINE,9042737;
SCRIPPS RESEARCH INSTITUTE,6168196;
UNIVERSITY OF UTAH,1945052;
CASE WESTERN RESERVE UNIVERSITY,1940892;
LOS ALAMOS NAT SECTY-LOS ALAMOS NAT LAB,9837140;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1924601;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1890861;
ALBERT EINSTEIN COLLEGE OF MEDICINE,1865698;
UNIVERSITY OF IOWA,8071662;
SCRIPPS RESEARCH INSTITUTE,9707459;
SLOAN-KETTERING INST CAN RESEARCH,8192297;
FRED HUTCHINSON CANCER RESEARCH CENTER,8733495;
UNIVERSITY OF NEBRASKA LINCOLN,8018906;
UNIV OF ARKANSAS FOR MED SCIS,9484916;
UNIVERSITY OF IOWA,7741771;
PRINCETON UNIVERSITY,1894197;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",9932071;
UNIV OF ARKANSAS FOR MED SCIS,7690758;
TEXAS A&M UNIVERSITY,8803458;
SCRIPPS RESEARCH INSTITUTE,6168196;
METHODIST HOSPITAL RESEARCH INSTITUTE,8712578;
SAINT LOUIS UNIVERSITY,7261441;
JOHNS HOPKINS UNIVERSITY,1868764;
UNIVERSITY OF CALIFORNIA RIVERSIDE,9510358;
EMORY UNIVERSITY,6421294;
BOSTON UNIVERSITY MEDICAL CAMPUS,7911991;
UT SOUTHWESTERN MEDICAL CENTER,7763781;
UNIVERSITY OF MINNESOTA,8232500;
HARVARD MEDICAL SCHOOL,9959699;
WHITEHEAD INSTITUTE FOR BIOMEDICAL RES,1884132;
CASE WESTERN RESERVE UNIVERSITY,9623381;
STANFORD UNIVERSITY,1925590;
YALE UNIVERSITY,7747448;
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,9498086;
NEW YORK MEDICAL COLLEGE,1894479;
DUKE UNIVERSITY,9458331;
EMORY UNIVERSITY,9491612;
ALBERT EINSTEIN COLLEGE OF MEDICINE,8772874;
CINCINNATI CHILDRENS HOSP MED CTR,1861357;
UNIVERSITY OF TEXAS HLTH CTR AT TYLER,8260833;
UNIVERSITY OF MINNESOTA,1891682;
SCRIPPS RESEARCH INSTITUTE,10010347;
UNIV OF NORTH CAROLINA CHAPEL HILL,1952936;
ROCKEFELLER UNIVERSITY,9889423;
CINCINNATI CHILDRENS HOSP MED CTR,1858931;
COLUMBIA UNIV NEW YORK MORNINGSIDE,6565387;
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,6478411;1870565 (contact);
UNIVERSITY OF GEORGIA,1944893;
TUFTS UNIVERSITY BOSTON,8539887 (contact);6323979;
VIRGINIA COMMONWEALTH UNIVERSITY,1866466;
BRIGHAM AND WOMEN'S HOSPITAL,1899061;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,6188248;
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,7087592;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",7343083;
TULANE UNIVERSITY OF LOUISIANA,8627728;
MASSACHUSETTS GENERAL HOSPITAL,8267676;
FRED HUTCHINSON CANCER RESEARCH CENTER,6713521;
ALBERT EINSTEIN COLLEGE OF MEDICINE,9043783;
UNIVERSITY OF WISCONSIN-MADISON,2558994;
UNIVERSITY OF CALIFORNIA SANTA CRUZ,9184495;
VANDERBILT UNIVERSITY,1903214;
MAHIDOL UNIVERSITY,10089064;
UNIVERSITY OF MICHIGAN,6190838;
UNIVERSITY OF WASHINGTON,2422720;7356424;1880797 (contact);7589401;
HENRY M. JACKSON FDN FOR THE ADV MIL/MED,2057403;
UNIVERSITY OF CINCINNATI,8783478 (contact);1888959;
