BOSTON UNIVERSITY MEDICAL CAMPUS,8602410;
UNIVERSITY OF CINCINNATI,1970794;
PUBLIC HEALTH INSTITUTE,1884327;
WASHINGTON UNIVERSITY,1882626;
WASHINGTON UNIVERSITY,1864292;
QUEENSLAND INSTITUTE OF MEDICAL RESEARCH,6720950;
UNIVERSITY OF ILLINOIS AT CHICAGO,1906383;
OREGON HEALTH AND SCIENCE UNIVERSITY,1910136;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1862427;
UNIVERSITY OF ILLINOIS AT CHICAGO,1970784;
FLORIDA INTERNATIONAL UNIVERSITY,2107880;
FLORIDA INTERNATIONAL UNIVERSITY,2107880;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1895285;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,1891785;
BROWN UNIVERSITY,1893347;
UNIVERSITY OF KENTUCKY,1970787;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,1899946;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,1860183;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1886637;
GEORGE WASHINGTON UNIVERSITY,1860336;
UNIVERSITY OF WYOMING,6115792;
ERNEST GALLO CLINIC AND RESEARCH CENTER,1882589;
VETERANS MEDICAL RESEARCH FDN/SAN DIEGO,6093788;
TEXAS TECH UNIVERSITY HEALTH SCIS CENTER,8185826;
UNIVERSITY OF TENNESSEE HEALTH SCI CTR,1911729;
ERNEST GALLO CLINIC AND RESEARCH CENTER,6807030;
TEXAS A&M UNIVERSITY HEALTH SCIENCE CTR,6407097;
WASHINGTON UNIVERSITY,1910310;
UNIVERSITY OF ILLINOIS AT CHICAGO,1897505;
UNIVERSITY OF MINNESOTA TWIN CITIES,6204217;
UNIVERSITY OF NORTH CAROLINA WILMINGTON,1988482;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,3082746;
LOUISIANA STATE UNIV HSC NEW ORLEANS,1982348;
CHILDRENS HOSPITAL OF PHILADELPHIA,1887257;
EMORY UNIVERSITY,1873703;
HUNTER COLLEGE,2097088;
UNIVERSITY OF KENTUCKY,8535960;
CHARLES R. DREW UNIVERSITY OF MED &SCI,8317326;
TULANE UNIVERSITY OF LOUISIANA,1890621;
UNIVERSITY OF WASHINGTON,1954930;
LOYOLA UNIVERSITY CHICAGO,1858559;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1868940;
CLEVELAND CLINIC LERNER COL/MED-CWRU,7891571;
UNIVERSITY OF COLORADO DENVER,6626670;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,2046024;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1869387;
UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,1869385;
WASHINGTON UNIVERSITY,1882626;
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,1864303;
WEILL MEDICAL COLLEGE OF CORNELL UNIV,1876811;
INDIANA UNIVERSITY BLOOMINGTON,2415955;
NEW YORK STATE PSYCHIATRIC INSTITUTE,1879601;
UPSTATE MEDICAL UNIVERSITY,1967610;
"NEUROBEHAVIORAL RESEARCH, INC.",7356212;
THOMAS JEFFERSON UNIVERSITY,1861042;
RHODE ISLAND HOSPITAL,6859603;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1883807;
UNIVERSITY OF MARYLAND BALT CO CAMPUS,8058319;
BOSTON MEDICAL CENTER,1869400;
OREGON HEALTH AND SCIENCE UNIVERSITY,1895149;
THOMAS JEFFERSON UNIVERSITY,1970714;
RUSH UNIVERSITY MEDICAL CENTER,1966640;
UNIVERSITY OF CHICAGO,1878144;
RAND CORPORATION,1859614;
OREGON HEALTH AND SCIENCE UNIVERSITY,1890044;
OREGON HEALTH AND SCIENCE UNIVERSITY,1890044;
LOUISIANA STATE UNIV HSC NEW ORLEANS,1939031;
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,1864303;
FLORIDA INTERNATIONAL UNIVERSITY,1864286;
UNIVERSITY OF COLORADO AT BOULDER,9036273;
UNIVERSITY OF SOUTHERN CALIFORNIA,1895258;
UNIVERSITY OF WISCONSIN MILWAUKEE,2129929;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,1907364;
UNIVERSITY OF KENTUCKY,1866585;
BROWN UNIVERSITY,1870297;
UNIVERSITY OF NORTH TEXAS HLTH SCI CTR,1865909;
CASE WESTERN RESERVE UNIVERSITY,1866065;
NATIONAL CENTER ON ADDICTION/SUB ABUSE,1878158;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1891649;
BROWN UNIVERSITY,1885256;
UNIVERSITY OF WASHINGTON,1861277;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,1955485;
YALE UNIVERSITY,1970736;
RHODE ISLAND HOSPITAL,1902071;
BETH ISRAEL DEACONESS MEDICAL CENTER,1858925;
UNIVERSITY OF RHODE ISLAND,1860557;
UNIVERSITY OF SOUTHERN CALIFORNIA,1892724;
RESEARCH TRIANGLE INSTITUTE,2091511;
PACIFIC INSTITUTE FOR RES AND EVALUATION,1963601;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1988307;
U OF L ST. GEORGE'S HOSPITAL MEDICAL SCH,6518952;
MAYO CLINIC,1861662;
UNIVERSITY OF CALIFORNIA LOS ANGELES,2201623;
UNIVERSITY OF CINCINNATI,1970794;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1902086;
UNIVERSITY OF VIRGINIA CHARLOTTESVILLE,1859997;
UNIVERSITY OF TEXAS AUSTIN,1858177;
SAN DIEGO STATE UNIVERSITY,7043441;
BROWN UNIVERSITY,2152672;
UNIVERSITY OF COLORADO DENVER,1890030;
UNIVERSITY OF COLORADO DENVER,1890030;
EMORY UNIVERSITY,7050973;
TUFTS UNIVERSITY MEDFORD,1883844;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1971439;
UNIVERSITY OF MISSOURI-COLUMBIA,1954910;
WASHINGTON UNIVERSITY,1867290;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1862764;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1889961;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,7043761;
KENT STATE UNIVERSITY AT KENT,7043563;
UNIVERSITY OF FLORIDA,7043563;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1960088;
UNIVERSITY OF COLORADO DENVER,1884587;
MCGILL UNIVERSITY,1866836;
PUBLIC HEALTH INSTITUTE,1871238;
PUBLIC HEALTH INSTITUTE,1871238;
QUEENSLAND INSTITUTE OF MEDICAL RESEARCH,7054023;
MOUNT SINAI SCHOOL OF MEDICINE OF NYU,6374207;
TUFTS MEDICAL CENTER,1869954;
LOUISIANA STATE UNIV HSC SHREVEPORT,1881303;
UNIVERSITY OF CALIFORNIA DAVIS,1863673;
UNIVERSITY OF KANSAS MEDICAL CENTER,1866780;
UNIVERSITY OF CALIFORNIA DAVIS,1862099;
UNIVERSITY OF LOUISVILLE,1889113;
BROWN UNIVERSITY,6947908;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1954743;
"BUTLER HOSPITAL (PROVIDENCE, RI)",1908003;
UNIVERSITY OF NEW MEXICO,6485968;
HARVARD UNIVERSITY (MEDICAL SCHOOL),6084497;
PACIFIC INSTITUTE FOR RES AND EVALUATION,1859519;
SRI INTERNATIONAL,7002300;
UNIVERSITY OF NEW MEXICO,1860809;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,2106247;
RAND CORPORATION,1908378;
UNIVERSITY OF COLORADO AT BOULDER,1885770;
UNIVERSITY OF BIRMINGHAM,2075800;
BOSTON MEDICAL CENTER,1882735;
UNIVERSITY OF VERMONT &ST AGRIC COLLEGE,1897262;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1888472;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1859185;
UNIVERSITY OF DELAWARE,1910121;
OHIO UNIVERSITY ATHENS,1882649;
FLORIDA INTERNATIONAL UNIVERSITY,6097213;
NEW YORK STATE PSYCHIATRIC INSTITUTE,1879601;
SCRIPPS RESEARCH INSTITUTE,1878174;
SCRIPPS RESEARCH INSTITUTE,1878174;
COLUMBIA UNIV NEW YORK MORNINGSIDE,1877479;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1889092;
UNIVERSITY OF GEORGIA (UGA),6410204;
SCRIPPS RESEARCH INSTITUTE,1862383;
PACIFIC INSTITUTE FOR RES AND EVALUATION,7614933;
UNIVERSITY OF VIRGINIA CHARLOTTESVILLE,2481733;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,6064117;
PUBLIC HEALTH INSTITUTE,7345157;
ERNEST GALLO CLINIC AND RESEARCH CENTER,6807030;
UNIVERSITY OF LOUISVILLE,1878178;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,1891789;
EMORY UNIVERSITY,1879452;
RESEARCH TRIANGLE INSTITUTE,1877987;
KAISER FOUNDATION HEALTH PLAN,6846084;
CALVIN COLLEGE,6116882;
UNIVERSITY OF IOWA,2432612;
UNIVERSITY OF IOWA,1970798;
UNIVERSITY OF IOWA,1867279;
UNIVERSITY OF IOWA,1878481;
UNIVERSITY OF SOUTHERN CALIFORNIA,1899203;
EMORY UNIVERSITY,1917544;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1891513;
EAST CAROLINA UNIVERSITY,1884351;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1907913;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1939493;
SYRACUSE UNIVERSITY,1872653;
RESEARCH TRIANGLE INSTITUTE,1872751;
RHODE ISLAND HOSPITAL,1873783;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1971439;
JOHNS HOPKINS UNIVERSITY,1867411;
UNIVERSITY OF WASHINGTON,1884354;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1878181;
"EDUCATION DEVELOPMENT CENTER, INC.",1859606;
UNIVERSITY OF CALIFORNIA DAVIS,1863673;
UNIVERSITY OF SOUTH DAKOTA,6866194;
UNIVERSITY OF SOUTH DAKOTA,6866194;
UNIVERSITY OF WASHINGTON,6761388;
ERNEST GALLO CLINIC AND RESEARCH CENTER,8380728;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1906896;
SCRIPPS RESEARCH INSTITUTE,1879432;
UNIVERSITY OF LOUISVILLE,6870954;
UNIVERSITY OF VIRGINIA CHARLOTTESVILLE,1859997;
ROCKEFELLER UNIVERSITY,1859093;
UNIVERSITY OF ARKANSAS MED SCIS LTL ROCK,7757331;
UNIVERSITY OF ARKANSAS MED SCIS LTL ROCK,7757331;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1867191;
UNIVERSITY OF PENNSYLVANIA,1883848;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1886636;
PACIFIC INSTITUTE FOR RES AND EVALUATION,3131136;
BRIGHAM AND WOMEN'S HOSPITAL,1878982;
LOUISIANA STATE UNIV HSC NEW ORLEANS,1939031;
UNIVERSITY OF WISCONSIN MADISON,1873957;
PUBLIC HEALTH INSTITUTE,1866069;
UNIVERSITY OF COLORADO DENVER,1878129;
UNIVERSITY OF TEXAS AUSTIN,1947928;
DARTMOUTH COLLEGE,6205929;
RAND CORPORATION,1907033;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1861057;
IOWA STATE UNIVERSITY,7733544;
UNIVERSITY OF FLORIDA,1865416;
CAMBRIDGE HEALTH ALLIANCE,1957491;
PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,1878981;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1896647;
VIRGINIA COMMONWEALTH UNIVERSITY,1889109;
PACIFIC INSTITUTE FOR RES AND EVALUATION,1859540;
BEHAVIORAL HEALTH RESEARCH CTR-SOUTHWEST,1859540;
BEHAVIORAL HEALTH RESEARCH CTR-SOUTHWEST,1859540;
ILLINOIS INSTITUTE OF TECHNOLOGY,1910736;
UNIVERSITY OF PENNSYLVANIA,1869176;
UNIVERSITY OF PENNSYLVANIA,1869176;
UNIVERSITY OF PENNSYLVANIA,1881639;
UNIVERSITY OF MINNESOTA TWIN CITIES,1858766;
JOHNS HOPKINS UNIVERSITY,1889114;
UPSTATE MEDICAL UNIVERSITY,1981394;
UNIVERSITY OF TEXAS AUSTIN,1902080;
STOCKHOLM UNIVERSITY,9246633;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,7354078;
UNIVERSITY OF NORTH CAROLINA CHARLOTTE,1966767;
DUKE UNIVERSITY,1954932;
MOUNT SINAI SCHOOL OF MEDICINE OF NYU,1878834;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1907338;
UNIVERSITY OF MINNESOTA TWIN CITIES,7740764;
ERNEST GALLO CLINIC AND RESEARCH CENTER,1908269;
UNIVERSITY OF PENNSYLVANIA,7735116;
SOUTHERN CALIFORNIA INST FOR RES/EDUC,2081686;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1859185;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1866527;
PACIFIC INSTITUTE FOR RES AND EVALUATION,1892840;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1861057;
YALE UNIVERSITY,6098032;
VANDERBILT UNIVERSITY,1884337;
UNIVERSITY OF NEW MEXICO,1884357;
COLORADO STATE UNIVERSITY-FORT COLLINS,1889351;
UNIVERSITY OF ARKANSAS MED SCIS LTL ROCK,7748237;
UNIV OF MED/DENT OF NJ-NJ MEDICAL SCHOOL,1870299;
UNIVERSITY OF NEW MEXICO,1860809;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1867588;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1889097;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1889097;
PONCE SCHOOL OF MEDICINE,6448349;
PONCE SCHOOL OF MEDICINE,6448349;
MOREHOUSE SCHOOL OF MEDICINE,1859566;
MOREHOUSE SCHOOL OF MEDICINE,1859566;
COLUMBIA UNIVERSITY HEALTH SCIENCES,6905710;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1947986;
UNIVERSITY OF MINNESOTA TWIN CITIES,1884345;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1868766;
PACIFIC INSTITUTE FOR RES AND EVALUATION,7029735;
UNIVERSITY OF MARYLAND COLLEGE PK CAMPUS,1872722;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1868940;
UNIVERSITY OF CONCEPCION,1897760;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1886636;
UNIVERSITY OF TEXAS AUSTIN,1868223;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1862457;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,1880105;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1895285;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1877432;
PACIFIC INSTITUTE FOR RES AND EVALUATION,2569190;
MARQUETTE UNIVERSITY,1932161;
WASHINGTON UNIVERSITY,1864292;
RUTGERS THE ST UNIV OF NJ NEW BRUNSWICK,1858178;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,2096772;
RAND CORPORATION,1891886;
