VANDERBILT UNIVERSITY,1911374;
JOHNS HOPKINS UNIVERSITY,1884341;
WASHINGTON UNIVERSITY,1864292;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,2080758;
UNIVERSITY OF ILLINOIS AT CHICAGO,1879641;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1893938;
UNIVERSITY OF TEXAS AUSTIN,1868223;
GEORGE WASHINGTON UNIVERSITY,1878983;
UNIVERSITY OF FLORIDA,1889103;
UNIVERSITY OF NORTH FLORIDA,1889103;
UNIVERSITY OF COLORADO DENVER,1866554;
UNIVERSITY OF MINNESOTA TWIN CITIES,1865147;
YALE UNIVERSITY,1860625;
BROOKHAVEN SCIENCE ASSOC-BROOKHAVEN LAB,6807051;
MONELL CHEMICAL SENSES CENTER,1862456;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,1869389;
UNIVERSITY OF IOWA,1970798;
UNIVERSITY OF COLORADO DENVER,1878129;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1877432;
UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,1884346;
PACIFIC INSTITUTE FOR RES AND EVALUATION,1869397;
UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,1899200;
THOMAS JEFFERSON UNIVERSITY,1858031;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,1884344;
UNIVERSITY OF ILLINOIS AT CHICAGO,1894370;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1895150;
OREGON HEALTH AND SCIENCE UNIVERSITY,1895150;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1896533;
UNIVERSITY OF WISCONSIN MADISON,1884343;
UNIVERSITY OF TEXAS HLTH SCI CTR SAN ANT,1884342;
DUKE UNIVERSITY,1868904;
JOHNS HOPKINS UNIVERSITY,1884341;
SCRIPPS RESEARCH INSTITUTE,1864308;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1891513;
"CHESTNUT HEALTH SYSTEMS, INC.",1970747;
COLORADO STATE UNIVERSITY-FORT COLLINS,1884340;
OHIO STATE UNIVERSITY,1884340;
CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS,7969922;
SAN DIEGO STATE UNIVERSITY,1878177;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1884338;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1884338;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1899196;
UNIVERSITY OF LOUISVILLE,1902075;
UNIVERSITY OF TEXAS HLTH SCI CTR SAN ANT,1859997;
UNIVERSITY OF VIRGINIA CHARLOTTESVILLE,1859997;
SCRIPPS RESEARCH INSTITUTE,1862383;
GEORGE WASHINGTON UNIVERSITY,1878983;
UNIVERSITY OF TEXAS HLTH SCI CTR SAN ANT,1894718;
WAYNE STATE UNIVERSITY,1956907;
THOMAS JEFFERSON UNIVERSITY,1862614;
UNIVERSITY OF COLORADO AT BOULDER,1894364;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1884336;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1884335;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1884335;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1889092;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1891513;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,3145557;
STANFORD UNIVERSITY,1899194;
"WESTAT, INC.",1954756;
NORTHERN CALIFORNIA INSTITUTE RES &EDUC,1884334;
SAN DIEGO STATE UNIVERSITY,1970723;
UNIVERSITY OF WASHINGTON,1884329;
BRANDEIS UNIVERSITY,1878150;
TEXAS AGRILIFE RESEARCH,1962556;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,6691061;
THOMAS JEFFERSON UNIVERSITY,8186915;
MONELL CHEMICAL SENSES CENTER,2249981;
OREGON HEALTH AND SCIENCE UNIVERSITY,7981262;
UNIVERSITY OF WISCONSIN MADISON,1889087;
OREGON HEALTH AND SCIENCE UNIVERSITY,1925426;
OREGON HEALTH AND SCIENCE UNIVERSITY,1925426;
MOUNT SINAI SCHOOL OF MEDICINE OF NYU,1878147;
NORTHERN CALIFORNIA INSTITUTE RES &EDUC,1926163;
MAYO CLINIC,1864062;
STANFORD UNIVERSITY,1878132;
HARVARD UNIVERSITY (SCH OF PUBLIC HLTH),1880919;
YALE UNIVERSITY,1897759;
VETERANS MEDICAL RESEARCH FDN/SAN DIEGO,1889116;
VETERANS MEDICAL RESEARCH FDN/SAN DIEGO,1889116;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1891513;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1891513;
PENNSYLVANIA STATE UNIV HERSHEY MED CTR,1864275;
NEW YORK STATE PSYCHIATRIC INSTITUTE,1971507;
"NEUROBEHAVIORAL RESEARCH, INC.",7356212;
YALE UNIVERSITY,1864273;
VIRGINIA COMMONWEALTH UNIVERSITY,1875458;
RHODE ISLAND HOSPITAL,1864295;
UNIVERSITY OF COLORADO DENVER,1864310;
OREGON RESEARCH INSTITUTE,1889180;
UNIVERSITY OF TENNESSEE HEALTH SCI CTR,1861056;
UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,1866068;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,1891789;
UNIVERSITY OF IOWA,2084948;
RUTGERS THE ST UNIV OF NJ NEW BRUNSWICK,1861273;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,7898217;
UNIVERSITY OF KENTUCKY,7876958;
LOUISIANA STATE UNIV HSC NEW ORLEANS,1873966;
UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,1869083;
UNIVERSITY OF TEXAS AUSTIN,1902080;
UNIVERSITY OF COLORADO DENVER,1867589;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1870298;
CASE WESTERN RESERVE UNIVERSITY,1866065;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1902076;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1899202;
UNIVERSITY OF COLORADO AT BOULDER,2447334;
STATE UNIVERSITY NEW YORK BINGHAMTON,1864288;
UNIVERSITY OF MISSOURI-COLUMBIA,1894664;
CASE WESTERN RESERVE UNIVERSITY,1866065;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1899198;
WAYNE STATE UNIVERSITY,1920986;
YALE UNIVERSITY,1869388;
LOYOLA UNIVERSITY CHICAGO,1862316;
DUKE UNIVERSITY,1868904;
UNIVERSITY OF KANSAS MEDICAL CENTER,1866780;
BOSTON UNIVERSITY MEDICAL CAMPUS,2448352;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1884325;
NATIONAL DEVELOPMENT &RES INSTITUTES,2467468;
NATIONAL DEVELOPMENT &RES INSTITUTES,2467468;
UNIVERSITY OF FLORIDA,1871074;
UNIVERSITY OF FLORIDA,1871074;
JOHNS HOPKINS UNIVERSITY,1898816;
UNIVERSITY OF CALIFORNIA LOS ANGELES,2152680;
FLORIDA STATE UNIVERSITY,1976904;
UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,1859499;
UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,1871726;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1862210;
DE PAUL UNIVERSITY,7356362;
THOMAS JEFFERSON UNIVERSITY,3063168;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1891513;
UNIVERSITY OF WISCONSIN MADISON,1884343;
SCRIPPS RESEARCH INSTITUTE,1879432;
BROWN UNIVERSITY,7981378;
UNIVERSITY OF NEW MEXICO,1882363;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1879816;
UNIVERSITY OF TEXAS HLTH SCI CTR SAN ANT,1867350;
UNIVERSITY OF RHODE ISLAND,8159195;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1878182;
SRI INTERNATIONAL,1873782;
UNIVERSITY OF WASHINGTON,8237583;
UNIVERSITY OF TEXAS AUSTIN,1878171;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1870290;
UNIVERSITY OF WASHINGTON,6098035;
UNIVERSITY OF PENNSYLVANIA,1862777;
UNIVERSITY OF PENNSYLVANIA,1862777;
UNIVERSITY OF ARIZONA,1879768;
OREGON HEALTH AND SCIENCE UNIVERSITY,7984971;
UNIVERSITY OF NEBRASKA MEDICAL CENTER,1868402;
STATE UNIVERSITY NEW YORK BINGHAMTON,2257809;
COLLEGE OF WILLIAM AND MARY,1878705;
DUKE UNIVERSITY,1954932;
OREGON RESEARCH INSTITUTE,1878161;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1893474;
PACIFIC INSTITUTE FOR RES AND EVALUATION,1878151;
SYRACUSE UNIVERSITY,1967448;
UNIVERSITY OF WISCONSIN MADISON,1873957;
PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,1881818;
UNIVERSITY OF WASHINGTON,1899193;
RUTGERS THE ST UNIV OF NJ NEW BRUNSWICK,1863664;
BUFFALO STATE COLLEGE,1891781;
LOYOLA UNIVERSITY CHICAGO,2451167;
UNIVERSITY OF KENTUCKY,1970787;
UNIVERSITY OF ROCHESTER,1870122;
BOSTON MEDICAL CENTER,6182791;
TUFTS UNIVERSITY BOSTON,3133882;
WASHINGTON UNIVERSITY,1864284;
UNIVERSITY OF NORTH TEXAS HLTH SCI CTR,1894367;
UNIVERSITY OF COLORADO DENVER,1864310;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1859185;
UNIVERSITY OF PENNSYLVANIA,3058988;
UNIVERSITY OF SOUTHERN CALIFORNIA,1895258;
UNIVERSITY OF NEW MEXICO,1884357;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1954743;
BROWN UNIVERSITY,8246468;
UNIVERSITY OF WINDSOR,6163208;
STANFORD UNIVERSITY,1891790;
UNIVERSITY OF SYDNEY,1970808;
UNIVERSITY OF KENTUCKY,7875146;
SAINT LOUIS UNIVERSITY,1893301;
MOUNT SINAI SCHOOL OF MEDICINE OF NYU,6374207;
UNIVERSITY OF GEORGIA (UGA),1866629;
RESEARCH TRIANGLE INSTITUTE,1961569;
THOMAS JEFFERSON UNIVERSITY,1858031;
BEHAVIORAL HEALTH RESEARCH CTR-SOUTHWEST,1859540;
VETERANS MEDICAL RESEARCH FDN/SAN DIEGO,1883785;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1870176;
SALK INSTITUTE FOR BIOLOGICAL STUDIES,1889106;
PENNSYLVANIA STATE UNIV HERSHEY MED CTR,7814885;
RESEARCH INST NATIONWIDE CHILDREN'S HOSP,1880770;
ARKANSAS CHILDREN'S HOSPITAL RES INST,1861876;
THOMAS JEFFERSON UNIVERSITY,1893623;
PACIFIC INSTITUTE FOR RES AND EVALUATION,1874175;
UNIVERSITY OF WISCONSIN MADISON,9244095;
UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,1884726;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1970728;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1861057;
JOHNS HOPKINS UNIVERSITY,1867411;
JOHNS HOPKINS UNIVERSITY,1862787;
UNIVERSITY OF PENNSYLVANIA,1936350;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1906522;
UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,1879160;
TULANE UNIVERSITY OF LOUISIANA,2274845;
LSU PENNINGTON BIOMEDICAL RESEARCH CTR,2274845;
MOUNT SINAI SCHOOL OF MEDICINE OF NYU,1878147;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1877097;
UNIVERSITY OF SOUTHERN CALIFORNIA,2105294;
KAISER FOUNDATION RESEARCH INSTITUTE,6472888;
THOMAS JEFFERSON UNIVERSITY,1885451;
DARTMOUTH COLLEGE,1968519;
RHODE ISLAND HOSPITAL,1958753;
UNIVERSITY OF WASHINGTON,8479138;
UNIVERSITY OF ARIZONA,1983826;
ARKANSAS CHILDREN'S HOSPITAL RES INST,1861876;
WASHINGTON UNIVERSITY,1893416;
WASHINGTON UNIVERSITY,1886645;
WASHINGTON UNIVERSITY,1883638;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,2104377;
UNIVERSITY OF TEXAS HLTH SCI CTR SAN ANT,1859997;
UNIVERSITY OF TEXAS HLTH SCI CTR SAN ANT,1859997;
UNIVERSITY OF VIRGINIA CHARLOTTESVILLE,1859997;
SRI INTERNATIONAL,1873782;
WAYNE STATE UNIVERSITY,1881820;
NATHAN S. KLINE INSTITUTE FOR PSYCH RES,1868224;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1884338;
UNIVERSITY OF COLORADO AT BOULDER,1891038;
VIRGINIA COMMONWEALTH UNIVERSITY,1861628;
STATE UNIVERSITY NEW YORK BINGHAMTON,1864288;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,6782233;
CENTRE FOR ADDICTION AND MENTAL HEALTH,10485773;
UNIVERSITY OF PENNSYLVANIA,1974739;
PUBLIC HEALTH INSTITUTE,1907338;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1907338;
UNIVERSITY OF COLORADO DENVER,8441936;
KAISER FOUNDATION RESEARCH INSTITUTE,1870482;
UNIVERSITY OF COLORADO DENVER,1884350;
MOUNT SINAI SCHOOL OF MEDICINE OF NYU,1895216;
UNIVERSITY OF MIAMI CORAL GABLES,1875773;
UNIVERSITY OF KENTUCKY,8535326;
UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,6617165;
UNIVERSITY OF COLORADO DENVER,2087384;
SCRIPPS RESEARCH INSTITUTE,1874203;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1898832;
BOSTON MEDICAL CENTER,1873784;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1894519;
TEXAS A&M UNIVERSITY HEALTH SCIENCE CTR,1860548;
RHODE ISLAND HOSPITAL,1877505;
WASHINGTON STATE UNIVERSITY,2070391;
EMMA PENDLETON BRADLEY HOSPITAL,1882610;
HENRY FORD HEALTH SYSTEM,1881637;
CASE WESTERN RESERVE UNIVERSITY,1881302;
NEW YORK STATE PSYCHIATRIC INSTITUTE,1910165;
BOSTON UNIVERSITY MEDICAL CAMPUS,8602410;
UNIVERSITY OF CINCINNATI,1970794;
PUBLIC HEALTH INSTITUTE,1884327;
WASHINGTON UNIVERSITY,1882626;
WASHINGTON UNIVERSITY,1864292;
SOCIAL SECTORS DEVELOPMENT STRATEGIES,1864874;
QUEENSLAND INSTITUTE OF MEDICAL RESEARCH,6720950;
UNIVERSITY OF ILLINOIS AT CHICAGO,1906383;
OREGON HEALTH AND SCIENCE UNIVERSITY,1910136;
UNIVERSITY OF ILLINOIS AT CHICAGO,6713439;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1862427;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1862427;
UNIVERSITY OF MINNESOTA TWIN CITIES,6563757;
UNIVERSITY OF ILLINOIS AT CHICAGO,1970784;
FLORIDA INTERNATIONAL UNIVERSITY,2107880;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1895285;
STANFORD UNIVERSITY,1884977;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,1891785;
BROWN UNIVERSITY,1893347;
UNIVERSITY OF KENTUCKY,1970787;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,1899946;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,1860183;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1886637;
GEORGE WASHINGTON UNIVERSITY,1860336;
GEORGE WASHINGTON UNIVERSITY,1860336;
UNIVERSITY OF WYOMING,6115792;
ERNEST GALLO CLINIC AND RESEARCH CENTER,1882589;
"BUTLER HOSPITAL (PROVIDENCE, RI)",1871741;
VETERANS MEDICAL RESEARCH FDN/SAN DIEGO,6093788;
UNIVERSITY OF COLORADO DENVER,1897579;
TEXAS TECH UNIVERSITY HEALTH SCIS CENTER,8185826;
UNIVERSITY OF TENNESSEE HEALTH SCI CTR,1911729;
ERNEST GALLO CLINIC AND RESEARCH CENTER,6807030;
TEXAS A&M UNIVERSITY HEALTH SCIENCE CTR,6407097;
WASHINGTON UNIVERSITY,1910310;
NORTHWESTERN UNIVERSITY,1866344;
UNIVERSITY OF ILLINOIS AT CHICAGO,1897505;
UNIVERSITY OF MINNESOTA TWIN CITIES,6204217;
UNIVERSITY OF NORTH CAROLINA WILMINGTON,1988482;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,3082746;
LOUISIANA STATE UNIV HSC NEW ORLEANS,1982348;
CHILDRENS HOSPITAL OF PHILADELPHIA,1887257;
EMORY UNIVERSITY,1873703;
HUNTER COLLEGE,2097088;
UNIVERSITY OF KENTUCKY,8535960;
CHARLES R. DREW UNIVERSITY OF MED &SCI,8317326;
TULANE UNIVERSITY OF LOUISIANA,1890621;
UNIVERSITY OF WASHINGTON,1954930;
MEDICAL COLLEGE OF WISCONSIN,1882686;
LOYOLA UNIVERSITY CHICAGO,1858559;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1868940;
CLEVELAND CLINIC LERNER COL/MED-CWRU,7891571;
UNIVERSITY OF COLORADO DENVER,6626670;
UNIVERSITY OF COLORADO DENVER,6626670;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,2046024;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1869387;
UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,1869385;
WASHINGTON UNIVERSITY,1882626;
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,1864303;
WEILL MEDICAL COLLEGE OF CORNELL UNIV,1876811;
INDIANA UNIVERSITY BLOOMINGTON,2415955;
NEW YORK STATE PSYCHIATRIC INSTITUTE,1879601;
NEW YORK STATE PSYCHIATRIC INSTITUTE,1879601;
UPSTATE MEDICAL UNIVERSITY,1967610;
"NEUROBEHAVIORAL RESEARCH, INC.",7356212;
BRIGHAM YOUNG UNIVERSITY,1889098;
UNIVERSITY OF WASHINGTON,1894379;
UNIVERSITY OF NEW MEXICO,1947980;
THOMAS JEFFERSON UNIVERSITY,1861042;
RHODE ISLAND HOSPITAL,6859603;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1883807;
UNIVERSITY OF MARYLAND BALT CO CAMPUS,8058319;
BOSTON MEDICAL CENTER,1869400;
OREGON HEALTH AND SCIENCE UNIVERSITY,1895149;
THOMAS JEFFERSON UNIVERSITY,1970714;
RUSH UNIVERSITY MEDICAL CENTER,1966640;
UNIVERSITY OF CHICAGO,1878144;
UNIVERSITY OF CHICAGO,1878144;
RAND CORPORATION,1859614;
PUBLIC HEALTH INSTITUTE,1871191;
UNIVERSITY OF COLORADO DENVER,2497976;
OREGON HEALTH AND SCIENCE UNIVERSITY,1890044;
HARVARD UNIVERSITY (SCH OF PUBLIC HLTH),1908108;
RAND CORPORATION,1908378;
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,1864303;
FLORIDA INTERNATIONAL UNIVERSITY,1864286;
UNIVERSITY OF MINNESOTA TWIN CITIES,1884347;
UNIVERSITY OF MINNESOTA TWIN CITIES,1884347;
UNIVERSITY OF COLORADO AT BOULDER,9036273;
UNIVERSITY OF SOUTHERN CALIFORNIA,1895258;
UNIVERSITY OF WISCONSIN MILWAUKEE,2129929;
ERNEST GALLO CLINIC AND RESEARCH CENTER,1907364;
UNIVERSITY OF KENTUCKY,1866585;
BROWN UNIVERSITY,1870297;
UNIVERSITY OF NORTH TEXAS HLTH SCI CTR,1865909;
CASE WESTERN RESERVE UNIVERSITY,1866065;
NATIONAL CENTER ON ADDICTION/SUB ABUSE,1878158;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1891649;
BROWN UNIVERSITY,1885256;
UNIVERSITY OF WASHINGTON,1861277;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,1955485;
YALE UNIVERSITY,1970736;
RHODE ISLAND HOSPITAL,1902071;
UNIVERSITY OF RHODE ISLAND,1860557;
UNIVERSITY OF SOUTHERN CALIFORNIA,1892724;
RESEARCH TRIANGLE INSTITUTE,2091511;
UNIVERSITY OF KENTUCKY,1963601;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1988307;
U OF L ST. GEORGE'S HOSPITAL MEDICAL SCH,6518952;
U OF L ST. GEORGE'S HOSPITAL MEDICAL SCH,6518952;
MAYO CLINIC,1861662;
UNIVERSITY OF CALIFORNIA LOS ANGELES,2201623;
UNIVERSITY OF CINCINNATI,1970794;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1902086;
UNIVERSITY OF VIRGINIA CHARLOTTESVILLE,1859997;
UNIVERSITY OF TEXAS AUSTIN,1858177;
SAN DIEGO STATE UNIVERSITY,7043441;
BROWN UNIVERSITY,2152672;
UNIVERSITY OF COLORADO DENVER,1890030;
EMORY UNIVERSITY,7050973;
EMORY UNIVERSITY,7050973;
TUFTS UNIVERSITY MEDFORD,1883844;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1971439;
UNIVERSITY OF MISSOURI-COLUMBIA,1954910;
WASHINGTON UNIVERSITY,1867290;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1862764;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1889961;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,7043761;
PACIFIC INSTITUTE FOR RES AND EVALUATION,1858189;
KENT STATE UNIVERSITY AT KENT,7043563;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1960088;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1960088;
MCGILL UNIVERSITY,1866836;
HAIGHT ASHBURY DRUG DETOX &REHAB CENTER,1871238;
KAISER FOUNDATION RESEARCH INSTITUTE,6404912;
QUEENSLAND INSTITUTE OF MEDICAL RESEARCH,7054023;
MOUNT SINAI SCHOOL OF MEDICINE OF NYU,6374207;
LOUISIANA STATE UNIV HSC SHREVEPORT,1881303;
UNIVERSITY OF CALIFORNIA DAVIS,1863673;
UNIVERSITY OF KANSAS MEDICAL CENTER,1866780;
UNIVERSITY OF CALIFORNIA DAVIS,1862099;
UNIVERSITY OF LOUISVILLE,1889113;
BROWN UNIVERSITY,6947908;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1954743;
"BUTLER HOSPITAL (PROVIDENCE, RI)",1908003;
UNIVERSITY OF NEW MEXICO,6485968;
HARVARD UNIVERSITY (MEDICAL SCHOOL),6084497;
PACIFIC INSTITUTE FOR RES AND EVALUATION,1859519;
SRI INTERNATIONAL,7002300;
UNIVERSITY OF NEW MEXICO,1860809;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,2106247;
RAND CORPORATION,1908378;
UNIVERSITY OF COLORADO AT BOULDER,1885770;
U OF L ST. GEORGE'S HOSPITAL MEDICAL SCH,6518952;
UNIVERSITY OF VERMONT &ST AGRIC COLLEGE,1897262;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1888472;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1859185;
UNIVERSITY OF DELAWARE,1910121;
OHIO UNIVERSITY ATHENS,1882649;
FLORIDA INTERNATIONAL UNIVERSITY,6097213;
SCRIPPS RESEARCH INSTITUTE,1878174;
SCRIPPS RESEARCH INSTITUTE,1862383;
PACIFIC INSTITUTE FOR RES AND EVALUATION,7614933;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,6064117;
ERNEST GALLO CLINIC AND RESEARCH CENTER,6807030;
UNIVERSITY OF LOUISVILLE,1878178;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,1891789;
EMORY UNIVERSITY,1879452;
CALVIN COLLEGE,6116882;
UNIVERSITY OF IOWA,2432612;
UNIVERSITY OF IOWA,1970798;
UNIVERSITY OF IOWA,1867279;
UNIVERSITY OF IOWA,1878481;
VIRGINIA POLYTECHNIC INST AND ST UNIV,1890887;
UNIVERSITY OF SOUTHERN CALIFORNIA,1899203;
EMORY UNIVERSITY,1917544;
EAST CAROLINA UNIVERSITY,1884351;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1907913;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1939493;
SYRACUSE UNIVERSITY,1872653;
RESEARCH TRIANGLE INSTITUTE,1872751;
RHODE ISLAND HOSPITAL,1873783;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1971439;
JOHNS HOPKINS UNIVERSITY,1867411;
UNIVERSITY OF WASHINGTON,1884354;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1878181;
"EDUCATION DEVELOPMENT CENTER, INC.",1859606;
UNIVERSITY OF SOUTH DAKOTA,6866194;
UNIVERSITY OF WASHINGTON,6761388;
SCRIPPS RESEARCH INSTITUTE,1879432;
UNIVERSITY OF VIRGINIA CHARLOTTESVILLE,1859997;
UNIVERSITY OF ARKANSAS MED SCIS LTL ROCK,7757331;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1867191;
UNIVERSITY OF PENNSYLVANIA,1883848;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1886636;
BRIGHAM AND WOMEN'S HOSPITAL,1878982;
LOUISIANA STATE UNIV HSC NEW ORLEANS,1939031;
UNIVERSITY OF WISCONSIN MADISON,1873957;
PUBLIC HEALTH INSTITUTE,1866069;
UNIVERSITY OF ROCHESTER,6205929;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1861057;
IOWA STATE UNIVERSITY,7733544;
CAMBRIDGE HEALTH ALLIANCE,1957491;
