UNIVERSITY OF PENNSYLVANIA,1925084; 
GEORGIA REGENTS UNIVERSITY,9470515; 
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1875866; 
UNIVERSITY OF FLORIDA,2415206 (contact); 9075790; 
GEORGIA REGENTS UNIVERSITY,6491945; 
PUBLIC HEALTH INSTITUTE,1871238; 
UNIVERSITY OF MICHIGAN,1928053; 
BRIGHAM AND WOMEN'S HOSPITAL,8656796; 
UNIVERSITY OF ALABAMA AT BIRMINGHAM,1899096; 
UNIVERSITY OF IOWA,8032534; 1960246 (contact); 
UNIVERSITY OF PENNSYLVANIA,1880195 (contact); 10531119; 
MAYO CLINIC ROCHESTER,1866194; 
ROCKEFELLER UNIVERSITY,1883383; 
TEMPLE UNIV OF THE COMMONWEALTH,2415817; 1876334 (contact); 
UNIVERSITY OF ROCHESTER,1929653; 
RBHS-SCHOOL OF DENTAL MEDICINE,1891127; 
EAST CAROLINA UNIVERSITY,9952641; 
UNIVERSITY OF CALIFORNIA LOS ANGELES,1883035; 
OREGON HEALTH & SCIENCE UNIVERSITY,1889990; 1881477 (contact); 
WISTAR INSTITUTE,1869983; 
UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,1869020; 
RIVERSIDE RESEARCH INSTITUTE,8398660; 
RHODE ISLAND HOSPITAL,2043549 (contact); 1893347; 
WEILL MEDICAL COLL OF CORNELL UNIV,7367073; 
DREXEL UNIVERSITY,1955002; 
UNIVERSITY OF MINNESOTA,1880803; 1977902; 1880993 (contact); 
TEXAS BIOMEDICAL RESEARCH INSTITUTE,9477097; 
EMORY UNIVERSITY,6448353; 
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1866541; 
MICHIGAN STATE UNIVERSITY,7360449; 
UNIVERSITY OF WISCONSIN-MADISON,8312353 (contact); 3131564; 
MEDICAL UNIVERSITY OF SOUTH CAROLINA,6486305; 
BRENTWOOD BIOMEDICAL RESEARCH INSTITUTE,1906701; 
"UNIVERSITY OF TEXAS, AUSTIN",1931759; 
UNIVERSITY OF MICHIGAN,8270374; 
VANDERBILT UNIVERSITY,2091631; 
FRED HUTCHINSON CANCER RESEARCH CENTER,1860045 (contact); 10380012; 
VANDERBILT UNIVERSITY,9812145; 
H. LEE MOFFITT CANCER CTR & RES INST,7933676 (contact); 9290684; 
UNIVERSITY OF MARYLAND BALT CO CAMPUS,6431739; 
ITHACA COLLEGE,1904092 (contact); 9772951; 
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,8840558 (contact); 9854177; 9250010; 
RESEARCH INST NATIONWIDE CHILDREN'S HOSP,1897121; 
STANFORD UNIVERSITY,1873832; 
UNIV OF ARKANSAS FOR MED SCIS,6408127; 
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,8592354; 
MEDICAL UNIVERSITY OF SOUTH CAROLINA,6450778; 
VIRGINIA COMMONWEALTH UNIVERSITY,8668317; 7601027 (contact); 
SOUTHERN ILLINOIS UNIVERSITY CARBONDALE,1880734; 
NORTHWESTERN UNIVERSITY AT CHICAGO,1876662; 9645733; 10404052; 1869236 (contact); 1872968; 
STANFORD UNIVERSITY,1864844; 
UNIVERSITY OF DELAWARE,7919734; 6061879 (contact); 
OHIO STATE UNIVERSITY,8260729; 
"RUTGERS, THE STATE UNIV OF N.J.",8144936; 
CASE WESTERN RESERVE UNIVERSITY,7924872; 
UNIV OF NORTH CAROLINA CHAPEL HILL,7113227; 
UT SOUTHWESTERN MEDICAL CENTER,1930802; 
HARVARD MEDICAL SCHOOL,3119689; 1906467 (contact); 
"IMMUNE DISEASE INSTITUTE, INC.",1869895; 
UNIVERSITY OF ALABAMA AT BIRMINGHAM,1864270; 1884438 (contact); 
CLEVELAND CLINIC LERNER COM-CWRU,2057871; 1863913 (contact); 
UNIVERSITY OF TENNESSEE HEALTH SCI CTR,1894236; 
UNIVERSITY OF CALIFORNIA LOS ANGELES,8496690; 
UNIVERSITY OF UTAH,1979373; 
MEDICAL COLLEGE OF WISCONSIN,7032956 (contact); 9878383; 
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",8639157 (contact); 6689548; 
JOHNS HOPKINS UNIVERSITY,1882823; 1962397; 1862927 (contact); 1974428; 7936233; 
CHILDREN'S HOSP OF PHILADELPHIA,2100260; 
CHILDREN'S HOSPITAL CORPORATION,1869885 (contact); 8962145; 
UNIVERSITY OF MARYLAND BALT CO CAMPUS,9166092; 
BRANDEIS UNIVERSITY,1908000; 
UNIV OF NORTH CAROLINA CHAPEL HILL,8242011; 
UNIVERSITY OF IOWA,1940011; 
UNIVERSITY OF CALIFORNIA LOS ANGELES,2080130; 
ROSWELL PARK CANCER INSTITUTE CORP,6265424; 
UNIVERSITY OF WASHINGTON,9876442; 2105503 (contact); 
STANFORD UNIVERSITY,1923715; 
UNIV OF ARKANSAS FOR MED SCIS,6978504; 
DANA-FARBER CANCER INST,1884664; 
UNIVERSITY OF KANSAS LAWRENCE,9062818; 
UNIVERSITY OF IOWA,2089004; 
UNIVERSITY OF SOUTHERN CALIFORNIA,1876602; 
UNIVERSITY OF VIRGINIA,6488465; 1859997 (contact); 2118110; 
UNIVERSITY OF VIRGINIA,7040201; 
GEORGIA STATE UNIVERSITY,6270869; 
DREXEL UNIVERSITY,2104614; 
UNIVERSITY OF MINNESOTA,9872375; 6469935; 1937369 (contact); 
UNIVERSITY OF MINNESOTA,2403789; 7993338 (contact); 
HARVARD UNIVERSITY,3127270; 
UNIVERSITY OF MICHIGAN,1877089; 
VETERANS BIOMEDICAL RESEARCH INSTITUTE,1889367; 
ALBERT EINSTEIN COLLEGE OF MEDICINE,6796699; 9253472; 1875875; 6861922 (contact); 
DANA-FARBER CANCER INST,6410805; 
BAYLOR COLLEGE OF MEDICINE,2261574; 
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,1898247; 
BOSTON COLLEGE,1868899 (contact); 1891512; 
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,7767013; 
UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN,8240733; 
STELLENBOSCH UNIVERSITY TYGERBERG CAMPUS,9241866; 
HARVARD MEDICAL SCHOOL,2236807; 6781525 (contact); 
MAYO CLINIC ROCHESTER,1879838; 
UNIVERSITY OF CALIFORNIA LOS ANGELES,8309867; 
UNIVERSITY OF SOUTH ALABAMA,2403841; 
H. LEE MOFFITT CANCER CTR & RES INST,2211645 (contact); 1864636; 
TEMPLE UNIV OF THE COMMONWEALTH,8465562; 
VANDERBILT UNIVERSITY,7854859; 
UNIVERSITY OF ALABAMA AT BIRMINGHAM,6774804; 
UNIVERSITY OF CHICAGO,6262993; 
UNIVERSITY OF CHICAGO,8253714 (contact); 6483246; 
JOHNS HOPKINS UNIVERSITY,6763055; 
STANFORD UNIVERSITY,1931389; 7578289 (contact); 
CALIFORNIA PACIFIC MED CTR RES INSTITUTE,6979712; 
DUKE UNIVERSITY,6689655; 
VANDERBILT UNIVERSITY,6488277; 
CASE WESTERN RESERVE UNIVERSITY,7372507; 
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,9317168; 
CINCINNATI CHILDRENS HOSP MED CTR,7581615; 
DELAWARE STATE UNIVERSITY,1886600; 
"UNIV OF MARYLAND, COLLEGE PARK",8002452 (contact); 7004534; 1857669; 
LSU PENNINGTON BIOMEDICAL RESEARCH CTR,1912664 (contact); 6676909; 
WASHINGTON UNIVERSITY,1896114; 
CHIANG MAI UNIVERSITY,8805956; 
YALE UNIVERSITY,10383230; 
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,7869507; 
UT SOUTHWESTERN MEDICAL CENTER,7355012; 
DUKE UNIVERSITY,1868904; 
UNIVERSITY OF GEORGIA,8872226; 
UNIVERSITY OF ALABAMA AT BIRMINGHAM,1888876; 
LA BIOMED RES INST/ HARBOR UCLA MED CTR,7318157; 10402510 (contact); 6354702; 
VANDERBILT UNIVERSITY,2083595; 
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,9448166; 
VANDERBILT UNIVERSITY,8240874; 
EMORY UNIVERSITY,1895532; 
UNIVERSITY OF TENNESSEE HEALTH SCI CTR,1861623; 
DREXEL UNIVERSITY,7599171; 
FRED HUTCHINSON CANCER RESEARCH CENTER,8779785; 
PENNSYLVANIA STATE UNIV HERSHEY MED CTR,1862973; 
UNIVERSITY OF MINNESOTA,8613024; 
DREXEL UNIVERSITY,1939872; 
CINCINNATI CHILDRENS HOSP MED CTR,7748170; 1898249 (contact); 
UNIVERSITY OF WASHINGTON,6900042; 
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",1891336; 
UNIVERSITY OF TX MD ANDERSON CAN CTR,9385371; 
UNIVERSITY OF CALIF-LAWRENC BERKELEY LAB,2070849; 
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,2097559; 
UNIVERSITY OF PENNSYLVANIA,1901225 (contact); 8352708; 
OHIO STATE UNIVERSITY,7919798; 
UNIVERSITY OF CALIFORNIA LOS ANGELES,8772584; 
UNIVERSITY OF FLORIDA,1862609; 
THOMAS JEFFERSON UNIVERSITY,1938664; 
KAISER FOUNDATION RESEARCH INSTITUTE,7619815; 
UNIVERSITY OF COLORADO,2174668; 
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,7755974; 
UNIVERSITY OF VIRGINIA,1879318; 
UNIVERSITY OF MICHIGAN,1888105; 
UNIVERSITY OF FLORIDA,2084707; 
UNIVERSITY OF CALIFORNIA SANTA BARBARA,8344065; 
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,7737979; 
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",6796101; 
MAYO CLINIC ROCHESTER,1885794; 
UNIVERSITY OF TX MD ANDERSON CAN CTR,8135679; 
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,7022243; 
ROCKEFELLER UNIVERSITY,10465848; 
UNIV OF NORTH CAROLINA CHAPEL HILL,1877834; 
UNIVERSITY OF IOWA,8146614; 
SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INSTITUTE,1879402; 
PURDUE UNIVERSITY,1893812; 
JOHNS HOPKINS UNIVERSITY,9211452; 
TUFTS UNIVERSITY MEDFORD,1943583; 2059300 (contact); 1892976; 6912764; 
UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,2064289; 
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,1860302 (contact); 7771864; 
SCRIPPS FLORIDA,3149174; 
UNIVERSITY OF CALIF-LAWRENC BERKELEY LAB,10531894; 
GEORGIA STATE UNIVERSITY,2090007; 
JOHNS HOPKINS UNIVERSITY,1894112; 1955362 (contact); 
LSU HEALTH SCIENCES CENTER,9317634; 
YALE UNIVERSITY,6611962; 
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,1860317; 
UNIVERSITY OF CINCINNATI,6623546; 
EMORY UNIVERSITY,1862813; 
LOYOLA UNIVERSITY CHICAGO,3135737; 
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,1863312; 
UNIVERSITY OF CALIFORNIA SAN DIEGO,1863325; 
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,8260644; 
UNIVERSITY OF TX MD ANDERSON CAN CTR,1916639; 
MAYO CLINIC ROCHESTER,8518713 (contact); 1953977; 
UNIVERSITY OF CALIFORNIA LOS ANGELES,8770929; 7566593 (contact); 
UNIV OF ARKANSAS FOR MED SCIS,7748108; 
BAYLOR COLLEGE OF MEDICINE,2563052; 
UNIVERSITY OF SOUTHERN CALIFORNIA,1880292; 1972158 (contact); 
UNIVERSITY OF FLORIDA,9351339; 
UNIVERSITY OF CALIFORNIA LOS ANGELES,9077720; 
YALE UNIVERSITY,1863789; 
CASE WESTERN RESERVE UNIVERSITY,1888149 (contact); 1888803; 
YALE UNIVERSITY,1896308; 
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,1863767; 
CARNEGIE-MELLON UNIVERSITY,7181927; 
HARVARD MEDICAL SCHOOL,1888918; 
UNIVERSITY OF CALIFORNIA LOS ANGELES,2453341 (contact); 1857967; 
ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,6659152; 7698522 (contact); 
UNIVERSITY OF CALIF-LAWRENC BERKELEY LAB,1873188; 
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,2122909; 
TULANE UNIVERSITY OF LOUISIANA,7775168; 
RAND CORPORATION,9313579; 
UNIVERSITY OF ALABAMA AT BIRMINGHAM,7127683; 
HENRY FORD HEALTH SYSTEM,7754356; 
UNIV OF MED/DENT NJ-R W JOHNSON MED SCH,1863930; 
UNIVERSITY OF SOUTHERN CALIFORNIA,1910369; 9351929; 1868053; 9766833 (contact); 
UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,1867226; 
UNIVERSITY OF ALABAMA AT BIRMINGHAM,1877111; 
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,1900291 (contact); 2793440; 
UNIVERSITY OF MICHIGAN,7117141; 
MAYO CLINIC ROCHESTER,1881358 (contact); 8476772; 
UNIVERSITY OF CALIFORNIA LOS ANGELES,8120381; 
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",1860883; 
UT SOUTHWESTERN MEDICAL CENTER,6477213; 
UNIVERSITY OF VIRGINIA,1885431 (contact); 1953194; 1930952; 
HOUSE RESEARCH INSTITUTE,9522588; 
UNIVERSITY OF VIRGINIA,6672649; 
UNIV OF MED/DENT NJ-R W JOHNSON MED SCH,8550447; 
THOMAS JEFFERSON UNIVERSITY,1871577; 
UNIVERSITY OF VERMONT & ST AGRIC COLLEGE,8601366; 7031942 (contact); 
MASSACHUSETTS GENERAL HOSPITAL,1868269; 
UNIVERSITY OF PENNSYLVANIA,1879214 (contact); 6466893; 
UNIVERSITY OF HAWAII AT MANOA,7733548; 3084836 (contact); 
ALBERT EINSTEIN COLLEGE OF MEDICINE,1890983; 
SAINT LOUIS UNIVERSITY,7358309; 
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,1894750; 
UNIVERSITY OF WISCONSIN-MADISON,7013561; 
UNIVERSITY OF MARYLAND BALTIMORE,2250981; 
KAISER FOUNDATION RESEARCH INSTITUTE,6718938; 
EMORY UNIVERSITY,1894963; 
UNIVERSITY OF HAWAII AT MANOA,7643655; 
GEORGIA INSTITUTE OF TECHNOLOGY,2129862; 
UNIVERSITY OF TEXAS HLTH SCIENCE CENTER,1880305; 
UNIV OF MASSACHUSETTS MED SCH WORCESTER,6795512; 
UNIVERSITY OF WISCONSIN-MADISON,1884478; 
UNIVERSITY OF MARYLAND BALTIMORE,1877528 (contact); 1884515; 
LOMA LINDA UNIVERSITY,1901543; 
OHIO STATE UNIVERSITY,1877218; 
UNIVERSITY OF ROCHESTER,2080688; 
MASSACHUSETTS GENERAL HOSPITAL,6281303; 
UNIVERSITY OF CALIFORNIA LOS ANGELES,2234578; 
UNIVERSITY OF ARIZONA,1864475; 
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,6391705; 
UNIVERSITY OF HOUSTON,1898533; 
"PTC THERAPEUTICS, INC.",1935679; 
UNIVERSITY OF CALIFORNIA AT DAVIS,1898228; 
UNIVERSITY OF FLORIDA,1872603; 
ROCKEFELLER UNIVERSITY,1880898; 
UNIVERSITY OF PENNSYLVANIA,6106905; 
MEDICAL UNIVERSITY OF SOUTH CAROLINA,7646625; 
UNIVERSITY OF COLORADO DENVER,8451768; 
"UNIVERSITY OF TEXAS, AUSTIN",1868223; 
ALBERT EINSTEIN COLLEGE OF MEDICINE,8180588; 
UNIVERSITY OF CINCINNATI,1868912; 
MEDICAL COLLEGE OF WISCONSIN,1888134; 
SCRIPPS RESEARCH INSTITUTE,8309365; 
UNIVERSITY OF MICHIGAN,1889093 (contact); 9284221; 
JOHNS HOPKINS UNIVERSITY,6951798; 
UNIVERSITY OF CALIFORNIA SAN DIEGO,6694257; 
UNIVERSITY OF CALIFORNIA SAN DIEGO,7133993; 
UNIVERSITY OF CALIFORNIA LOS ANGELES,2401990; 
UT SOUTHWESTERN MEDICAL CENTER,7799530; 
UNIVERSITY OF CALIFORNIA SAN DIEGO,7565723; 
UNIVERSITY OF MARYLAND BALTIMORE,6585171; 
"UNIVERSITY OF TEXAS, AUSTIN",1887726; 
VANDERBILT UNIVERSITY,1898854; 8744757 (contact); 
UNIVERSITY OF MICHIGAN,1936411; 
MASSACHUSETTS GENERAL HOSPITAL,7812418; 
HENRY M. JACKSON FDN FOR THE ADV MIL/MED,1885417; 
TEXAS A&M UNIVERSITY HEALTH SCIENCE CTR,7859789; 
SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INSTITUTE,1859017; 
WASHINGTON UNIVERSITY,1885436; 6519179; 1880184 (contact); 
MEDICAL UNIVERSITY OF SOUTH CAROLINA,8259941; 
PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,1905585; 
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,7736154; 1883220 (contact); 
UNIV OF MASSACHUSETTS MED SCH WORCESTER,7129035; 
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",7128881; 
MEDICAL UNIVERSITY OF SOUTH CAROLINA,6573140; 
HARVARD SCHOOL OF PUBLIC HEALTH,8689652; 
BAYLOR COLLEGE OF MEDICINE,1888733; 
STANFORD UNIVERSITY,1928456; 
UNIV OF NORTH CAROLINA CHAPEL HILL,8228184 (contact); 1860230; 
MASSACHUSETTS GENERAL HOSPITAL,1883043; 
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,1862790; 
UNIVERSITY OF KWAZULU-NATAL,9183622; 9183623 (contact); 
BRIGHAM AND WOMEN'S HOSPITAL,6211115; 7733971 (contact); 7601181; 
COLUMBIA UNIVERSITY HEALTH SCIENCES,3090907; 1988090 (contact); 
YALE UNIVERSITY,2084091 (contact); 1960182; 
UNIVERSITY OF WASHINGTON,7736306; 
YALE UNIVERSITY,6108509; 
SALK INSTITUTE FOR BIOLOGICAL STUDIES,1896364; 
UNIVERSITY OF CALIFORNIA SAN DIEGO,7363875; 
UNIVERSITY OF WASHINGTON,1878580; 
UNIVERSITY OF MICHIGAN,2072084; 
OHIO STATE UNIVERSITY,6478319; 
WASHINGTON UNIVERSITY,1902306; 
UNIVERSITY OF MICHIGAN,1881985; 
THOMAS JEFFERSON UNIVERSITY,6089969; 
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,1957205; 
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",8926441; 
VANDERBILT UNIVERSITY,6784902; 
HEALTHPARTNERS INSTITUTE,2256476; 
JOHNS HOPKINS UNIVERSITY,1869149; 
MAYO CLINIC ARIZONA,8794215; 
UNIVERSITY OF ILLINOIS AT CHICAGO,2087567; 
NORTHWESTERN UNIVERSITY,9759404; 
VANDERBILT UNIVERSITY,1973226; 
UNIV OF NORTH CAROLINA CHAPEL HILL,1881976; 
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,1898203; 
BRANDEIS UNIVERSITY,2448246; 
LSU PENNINGTON BIOMEDICAL RESEARCH CTR,1860728; 
UNIVERSITY OF CALIFORNIA AT DAVIS,1902327; 
"RUTGERS, THE STATE UNIV OF N.J.",8872159; 7674334 (contact); 
UNIVERSITY OF KANSAS MEDICAL CENTER,1918465 (contact); 6786915; 
GEORGIA REGENTS UNIVERSITY,1868687 (contact); 6880185; 
UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,1901692; 
STANFORD UNIVERSITY,6320746; 
UT SOUTHWESTERN MEDICAL CENTER,1860964; 
UNIVERSITY OF WASHINGTON,1871292; 
UNIVERSITY OF WASHINGTON,1880959; 
UNIVERSITY OF TEXAS SAN ANTONIO,7739204; 
SHEBA RESEARCH FUND,9632435; 
BRIGHAM AND WOMEN'S HOSPITAL,1944819; 
UNIVERSITY OF ROCHESTER,7844579; 
UNIVERSITY OF WASHINGTON,9786925 (contact); 9230293; 
CAMBRIDGE HEALTH ALLIANCE,8921241; 
HARVARD MEDICAL SCHOOL,9360769; 
JOHNS HOPKINS UNIVERSITY,7798854; 
CHILDREN'S HOSPITAL CORPORATION,9091047; 
PRINCETON UNIVERSITY,1894197; 
CASE WESTERN RESERVE UNIVERSITY,7038528; 
COLUMBIA UNIVERSITY HEALTH SCIENCES,1861611; 
YALE UNIVERSITY,8706546; 8341877 (contact); 
TEXAS ENGINEERING EXPERIMENT STATION,9490310 (contact); 8662221; 
IOWA STATE UNIVERSITY,7837265; 
SCHEPENS EYE RESEARCH INSTITUTE,9678216; 
UNIVERSITY OF ILLINOIS AT CHICAGO,6987398; 
TUFTS MEDICAL CENTER,2106997; 
UNIVERSITY OF CINCINNATI,8781409; 
RBHS-NEW JERSEY MEDICAL SCHOOL,9042790; 
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1876716; 
UNIV OF ARKANSAS FOR MED SCIS,2274818; 
UNIVERSITY OF CINCINNATI,1868912; 
UNIV OF NORTH CAROLINA CHAPEL HILL,7681343; 
UNIVERSITY OF CINCINNATI,6880615; 
HUGO W. MOSER RES INST KENNEDY KRIEGER,1858847; 
EMORY UNIVERSITY,1903311; 
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,1898127; 
COLUMBIA UNIVERSITY HEALTH SCIENCES,1883854; 1876327 (contact); 8546782; 
RBHS-ROBERT WOOD JOHNSON MEDICAL SCHOOL,1921962; 
OREGON RESEARCH INSTITUTE,8326537; 
OHIO STATE UNIVERSITY,8464810; 
BOSTON MEDICAL CENTER,1859870; 
COLUMBIA UNIVERSITY HEALTH SCIENCES,1884949; 
BOSTON MEDICAL CENTER,1863612 (contact); 7035646; 
MASSACHUSETTS GENERAL HOSPITAL,8267676; 
UNIVERSITY OF ALABAMA AT BIRMINGHAM,6807302; 
OREGON HEALTH & SCIENCE UNIVERSITY,1893814; 6170909 (contact); 
UNIVERSITY OF PENNSYLVANIA,1969961; 
HEBREW REHABILITATION CENTER FOR AGED,6789091 (contact); 8605013; 
DUKE UNIVERSITY,1862773; 
BRIGHAM AND WOMEN'S HOSPITAL,1955339; 
WASHINGTON UNIVERSITY,1916304; 
UNIVERSITY OF PENNSYLVANIA,1886589; 
MASSACHUSETTS GENERAL HOSPITAL,1901999; 
"RUTGERS, THE STATE UNIV OF N.J.",6421288; 
ALBERT EINSTEIN COLLEGE OF MEDICINE,1912286; 9845089 (contact); 
CINCINNATI CHILDRENS HOSP MED CTR,9044936; 
STANFORD UNIVERSITY,1901310; 
CASE WESTERN RESERVE UNIVERSITY,1860258 (contact); 7938112; 
UNIV OF NORTH CAROLINA CHAPEL HILL,1867321; 
VANDERBILT UNIVERSITY,1865941; 
JOHNS HOPKINS UNIVERSITY,7525411; 1916686 (contact); 
BOSTON UNIVERSITY MEDICAL CAMPUS,8623035; 
MAYO CLINIC ROCHESTER,7212873; 
BROWN UNIVERSITY,1885489; 
UNIVERSITY OF SOUTHERN CALIFORNIA,1883006; 
TEMPLE UNIV OF THE COMMONWEALTH,6927590; 
RESEARCH INST NATIONWIDE CHILDREN'S HOSP,6391705; 1899287 (contact); 
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1865292; 
UNIVERSITY OF ALABAMA AT BIRMINGHAM,1877795; 
WAYNE STATE UNIVERSITY,1943054; 
BOSTON UNIVERSITY (CHARLES RIVER CAMPUS),9851446; 10329759 (contact); 
UNIVERSITY OF MINNESOTA,1896963; 1866466; 1919561 (contact); 
UNIVERSITY OF CALIFORNIA AT DAVIS,2095288 (contact); 2286998; 
DUKE UNIVERSITY,1898902; 1869178 (contact); 1962270; 
COLUMBIA UNIVERSITY HEALTH SCIENCES,1944108; 
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",3148923; 
COLD SPRING HARBOR LABORATORY,7039762; 
VANDERBILT UNIVERSITY,1901713; 
UNIVERSITY OF WISCONSIN-MADISON,7143657; 
JOHNS HOPKINS UNIVERSITY,1902022; 
STATE UNIVERSITY OF NEW YORK AT ALBANY,1975665; 
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,1977301 (contact); 10186414; 
PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,1960186; 
JOHNS HOPKINS UNIVERSITY,1879316; 
MEDICAL COLLEGE OF WISCONSIN,1873362; 
UNIVERSITY OF MARYLAND BALTIMORE,1857669; 
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1859365; 
MASSACHUSETTS GENERAL HOSPITAL,1893782; 
DUKE UNIVERSITY,1858455; 
UNIV OF MASSACHUSETTS MED SCH WORCESTER,1946918; 
UNIVERSITY OF COLORADO,1878062; 
UNIVERSITY OF WASHINGTON,10822467; 
"UNIVERSITY OF TEXAS, AUSTIN",6272583; 
LSU HEALTH SCIENCES CENTER,8666742; 
UNIVERSITY OF CALIFORNIA AT DAVIS,1901772; 
WASHINGTON UNIVERSITY,6849698; 1861917 (contact); 
FRED HUTCHINSON CANCER RESEARCH CENTER,1888993 (contact); 10379728; 
MASSACHUSETTS GENERAL HOSPITAL,7039542; 
UNIVERSITY OF NORTH CAROLINA CHARLOTTE,7969600 (contact); 1880556; 
YALE UNIVERSITY,1893992; 
MASSACHUSETTS GENERAL HOSPITAL,1895543; 
MEDICAL UNIVERSITY OF SOUTH CAROLINA,7019641; 
UNIVERSITY OF WASHINGTON,1929733 (contact); 1883744; 
UT SOUTHWESTERN MEDICAL CENTER,3119042; 
